Date,Port,Transect,Serial,Depth_m,Temp_C,Cond_uS_cm,Oxy_mg_L,pH,Turbidity_NTU,Fluor_relative,CDOM_mg_3,PAR_uEinsteins_m2
25-Jul-21,214,lud12,705,7,19.499,261.895,8.504,9.128,0.367,0.157,3.081,705.11
25-Jul-21,214,lud12,705,8,19.46,261.832,8.593,9.129,0.362,0.16,3.018,633.718
25-Jul-21,214,lud12,705,9,19.421,261.497,8.533,9.131,0.301,0.194,3.318,534.87
25-Jul-21,214,lud12,705,10,19.372,261.389,8.512,9.133,0.322,0.168,2.489,549.357
25-Jul-21,214,lud12,705,11,19.327,261.357,8.557,9.135,0.329,0.187,2.876,451.896
25-Jul-21,214,lud12,705,12,19.24,261.02,8.498,9.136,0.308,0.248,2.962,418.225
25-Jul-21,214,lud12,705,13,19.097,260.842,8.529,9.142,0.318,0.269,3.081,379.134
25-Jul-21,214,lud12,705,14,18.821,259.436,8.628,9.142,0.312,0.301,2.86,323.254
25-Jul-21,214,lud12,705,15,18.024,254.365,8.709,9.147,0.329,0.331,2.844,309.85
25-Jul-21,214,lud12,705,16,16.108,245.394,9.194,9.181,0.34,0.369,3.271,250.908
25-Jul-21,214,lud12,705,17,14.145,231.644,9.611,9.207,0.356,0.376,3.436,225.493
25-Jul-21,214,lud12,705,18,12.237,221.394,9.965,9.23,0.377,0.348,3.298,209.03
25-Jul-21,214,lud12,705,19,10.951,218.678,10.569,9.244,0.356,0.301,3.081,179.91
25-Jul-21,214,lud12,705,20,10.243,213.849,11.042,9.247,0.378,0.317,3.46,154.474
25-Jul-21,214,lud12,705,21,9.458,208.883,11.3,9.247,0.397,0.339,3.298,141.962
25-Jul-21,214,lud12,705,22,8.752,207.359,11.991,9.248,0.345,0.36,3.192,126.682
25-Jul-21,214,lud12,705,23,8.158,201.66,12.547,9.248,0.301,0.339,3.101,109.37
25-Jul-21,214,lud12,705,24,7.7,198.976,12.593,9.249,0.301,0.331,3.397,99.862
25-Jul-21,214,lud12,705,25,7.414,199.884,12.905,9.247,0.301,0.399,3.555,85.291
25-Jul-21,214,lud12,705,26,7.22,197.01,13.202,9.24,0.384,0.433,3.555,76.411
25-Jul-21,214,lud12,705,27,6.996,195.031,13.062,9.234,0.301,0.479,3.555,65.923
25-Jul-21,214,lud12,705,28,6.824,195.204,13.113,9.217,0.356,0.57,3.555,58.441
25-Jul-21,214,lud12,705,29,6.674,194.113,13.299,9.205,0.334,0.579,3.618,51.4
25-Jul-21,214,lud12,705,30,6.423,191.576,13.285,9.194,0.329,0.658,3.515,44.573
25-Jul-21,214,lud12,705,31,6.151,191.096,13.388,9.172,0.307,0.812,3.729,37.839
25-Jul-21,214,lud12,705,32,5.948,190.092,13.531,9.138,0.301,0.98,3.539,33.304
25-Jul-21,214,lud12,705,33,5.747,188.526,13.436,9.093,0.301,1.049,3.535,28.793
25-Jul-21,214,lud12,705,34,5.627,187.935,13.382,9.063,0.288,1.054,3.555,25.948
25-Jul-21,214,lud12,705,35,5.545,187.45,13.311,9.038,0.258,1.028,3.46,23.268
25-Jul-21,214,lud12,705,36,5.468,187.106,13.168,9.012,0.247,0.963,3.476,20.457
25-Jul-21,214,lud12,705,37,5.389,186.701,13.024,8.985,0.247,0.775,3.555,18.853
25-Jul-21,214,lud12,705,38,5.325,185.794,12.858,8.96,0.247,0.536,3.575,17.269
25-Jul-21,214,lud12,705,39,5.299,185.991,12.705,8.945,0.247,0.42,3.666,15.575
25-Jul-21,214,lud12,705,40,5.287,185.737,12.58,8.931,0.236,0.404,3.681,14.455
25-Jul-21,214,lud12,705,41,5.291,184.859,12.395,8.919,0.219,0.41,3.634,13.283
25-Jul-21,214,lud12,705,42,5.282,185.13,12.237,8.909,0.219,0.365,3.634,12.253
25-Jul-21,214,lud12,705,43,5.27,185.561,12.151,8.898,0.242,0.327,3.45,11.397
25-Jul-21,214,lud12,705,44,5.272,184.431,12.029,8.889,0.219,0.308,3.713,10.4
25-Jul-21,214,lud12,705,45,5.269,184.669,11.859,8.881,0.219,0.342,3.713,9.528
25-Jul-21,214,lud12,705,46,5.248,185.028,11.817,8.875,0.197,0.333,3.713,8.909
25-Jul-21,214,lud12,705,47,5.247,184.251,11.759,8.869,0.219,0.308,3.555,8.256
25-Jul-21,214,lud12,705,48,5.248,184.179,11.625,8.863,0.219,0.316,3.674,7.617
25-Jul-21,214,lud12,705,49,5.228,184.457,11.567,8.856,0.236,0.306,3.713,7.078
25-Jul-21,214,lud12,705,50,5.205,183.938,11.547,8.85,0.269,0.278,3.587,6.521
25-Jul-21,214,lud12,705,51,5.185,183.876,11.479,8.843,0.253,0.248,3.614,6.032
25-Jul-21,214,lud12,705,52,5.172,183.912,11.466,8.836,0.21,0.201,3.634,5.608
25-Jul-21,214,lud12,705,53,5.154,183.35,11.427,8.83,0.192,0.217,3.515,5.154
25-Jul-21,214,lud12,705,54,5.135,183.586,11.342,8.826,0.236,0.192,3.602,4.818
25-Jul-21,214,lud12,705,55,5.122,183.364,11.331,8.82,0.247,0.182,3.575,4.515
25-Jul-21,214,lud12,705,56,5.127,183.105,11.302,8.815,0.247,0.165,3.555,4.227
25-Jul-21,214,lud12,705,57,5.16,184.316,11.271,8.809,0.233,0.17,3.484,3.856
25-Jul-21,214,lud17,714,1,20.585,266.777,7.396,9.158,0.384,0.228,2.686,1005.423
25-Jul-21,214,lud17,714,2,20.326,267.534,8.038,9.159,0.384,0.139,3.105,938.983
25-Jul-21,214,lud17,714,3,19.996,264.322,8.106,9.16,0.365,0.103,2.897,614.032
25-Jul-21,214,lud17,714,4,19.733,263.76,8.153,9.16,0.384,0.121,3.137,532.457
25-Jul-21,214,lud17,714,5,19.727,263.748,8.076,9.16,0.39,0.137,2.844,534.06
25-Jul-21,214,lud17,714,6,19.92,264.667,8.243,9.155,0.404,0.125,3.338,538.237
25-Jul-21,214,lud17,714,7,20.046,265.097,8.343,9.153,0.378,0.093,3.318,472.752
25-Jul-21,214,lud17,714,8,19.96,264.052,8.369,9.155,0.356,0.103,3.002,538.727
25-Jul-21,214,lud17,714,9,19.674,262.549,8.517,9.16,0.411,0.148,2.607,459.904
25-Jul-21,214,lud17,714,10,19.551,262.12,8.6,9.16,0.384,0.171,2.449,468.408
25-Jul-21,214,lud17,714,11,19.491,261.838,8.603,9.162,0.411,0.171,3.002,426.355
25-Jul-21,214,lud17,714,12,19.405,261.172,8.545,9.163,0.39,0.188,2.706,431.88
25-Jul-21,214,lud17,714,13,19.278,260.391,8.573,9.164,0.37,0.211,3.002,366.072
25-Jul-21,214,lud17,714,14,19.014,258.834,8.679,9.164,0.323,0.228,3.255,380.708
25-Jul-21,214,lud17,714,15,18.348,253.865,8.809,9.17,0.329,0.234,3.239,341.335
25-Jul-21,214,lud17,714,16,17,244.906,8.989,9.185,0.356,0.239,3.318,316.392
25-Jul-21,214,lud17,714,17,15.331,237.902,9.395,9.2,0.356,0.239,3.318,310.77
25-Jul-21,214,lud17,714,18,13.488,229.332,9.904,9.221,0.378,0.244,3.413,281.788
25-Jul-21,214,lud17,714,19,12.011,221.148,10.184,9.247,0.356,0.217,2.844,253.01
25-Jul-21,214,lud17,714,20,11.053,217.184,10.513,9.259,0.301,0.228,4.108,225.24
25-Jul-21,214,lud17,714,21,10.434,214.71,11.057,9.265,0.323,0.219,3.35,208.336
25-Jul-21,214,lud17,714,22,9.952,211.445,11.467,9.267,0.301,0.251,3.002,178.845
25-Jul-21,214,lud17,714,23,9.427,208.63,11.851,9.269,0.322,0.251,3.061,158.51
25-Jul-21,214,lud17,714,24,8.937,206.566,12.175,9.271,0.329,0.268,3.16,142.377
25-Jul-21,214,lud17,714,25,8.522,203.849,12.495,9.269,0.318,0.285,3.397,127.182
25-Jul-21,214,lud17,714,26,8.206,201.876,12.64,9.258,0.301,0.302,3.476,112.745
25-Jul-21,214,lud17,714,27,7.993,201.22,12.81,9.254,0.288,0.316,3.338,101.17
25-Jul-21,214,lud17,714,28,7.871,200.037,12.844,9.253,0.247,0.308,3.397,93.482
25-Jul-21,214,lud17,714,29,7.762,198.832,12.873,9.245,0.274,0.331,3.318,80.895
25-Jul-21,214,lud17,714,30,7.602,198.406,12.98,9.239,0.274,0.321,3.255,72.196
25-Jul-21,214,lud17,714,31,7.427,197.151,13.056,9.225,0.329,0.365,3.634,64.241
25-Jul-21,214,lud17,714,32,7.227,195.766,13.053,9.213,0.308,0.339,3.456,57.572
25-Jul-21,214,lud17,714,33,7.033,195.025,13.104,9.207,0.285,0.351,3.35,50.878
25-Jul-21,214,lud17,714,34,6.88,193.812,13.158,9.198,0.295,0.39,3.496,44.8
25-Jul-21,214,lud17,714,35,6.744,192.939,13.105,9.189,0.315,0.433,3.397,40.602
25-Jul-21,214,lud17,714,36,6.555,192.153,13.1,9.176,0.315,0.49,3.318,35.84
25-Jul-21,214,lud17,714,37,6.316,190.819,13.176,9.155,0.274,0.559,3.555,31.811
25-Jul-21,214,lud17,714,38,6.072,189.572,13.219,9.127,0.301,0.616,3.634,28.712
25-Jul-21,214,lud17,714,39,5.868,188.719,13.228,9.101,0.274,0.695,3.555,25.187
25-Jul-21,214,lud17,714,40,5.729,187.647,13.185,9.085,0.274,0.787,3.318,22.02
25-Jul-21,214,lud17,714,41,5.609,187.113,13.165,9.067,0.295,0.829,3.377,19.647
25-Jul-21,214,lud17,714,42,5.492,186.601,13.092,9.046,0.26,0.869,3.456,17.576
25-Jul-21,214,lud17,714,43,5.392,185.657,13.014,9.029,0.26,0.889,3.397,15.747
25-Jul-21,214,lud17,714,44,5.325,185.21,12.899,9.016,0.274,0.892,3.397,14.181
25-Jul-21,214,lud17,714,45,5.272,185.063,12.827,9.004,0.274,0.871,3.587,12.553
25-Jul-21,214,lud17,714,46,5.209,184.575,12.729,8.991,0.267,0.866,3.377,11.258
25-Jul-21,214,lud17,714,47,5.111,183.725,12.618,8.979,0.247,0.798,3.318,10.23
25-Jul-21,214,lud17,714,48,5,183.328,12.522,8.966,0.274,0.627,3.318,9.267
25-Jul-21,214,lud17,714,49,4.918,183.047,12.464,8.952,0.212,0.533,3.437,8.517
25-Jul-21,214,lud17,714,50,4.876,182.795,12.383,8.942,0.219,0.467,3.516,7.91
25-Jul-21,214,lud17,714,51,4.852,182.577,12.302,8.932,0.23,0.447,3.46,7.223
25-Jul-21,214,lud17,714,52,4.819,182.37,12.238,8.922,0.233,0.405,3.476,6.629
25-Jul-21,214,lud17,714,53,4.786,182.146,12.173,8.915,0.24,0.345,3.575,6.183
25-Jul-21,214,lud17,714,54,4.755,181.901,12.114,8.906,0.219,0.308,3.594,5.763
25-Jul-21,214,lud17,714,55,4.732,181.586,12.048,8.896,0.225,0.264,3.492,5.339
25-Jul-21,214,lud17,714,56,4.718,181.469,11.986,8.888,0.247,0.228,3.555,4.936
25-Jul-21,214,lud17,714,57,4.705,181.44,11.96,8.881,0.192,0.228,3.713,4.601
25-Jul-21,214,lud17,714,58,4.697,181.303,11.933,8.875,0.233,0.211,3.594,4.319
25-Jul-21,214,lud17,714,59,4.694,181.123,11.866,8.87,0.226,0.197,3.555,4.057
25-Jul-21,214,lud17,714,60,4.691,181.051,11.806,8.864,0.219,0.188,3.476,3.786
25-Jul-21,214,lud17,714,61,4.683,180.964,11.783,8.858,0.219,0.191,3.397,3.546
25-Jul-21,214,lud17,714,62,4.677,180.878,11.759,8.857,0.206,0.202,3.436,3.34
25-Jul-21,214,lud17,714,63,4.673,180.778,11.712,8.849,0.175,0.164,3.492,3.083
25-Jul-21,214,lud17,714,64,4.669,180.705,11.688,8.845,0.219,0.182,3.239,2.865
25-Jul-21,214,lud17,714,65,4.663,180.582,11.673,8.839,0.192,0.171,3.555,2.69
25-Jul-21,214,lud17,714,66,4.658,180.59,11.652,8.834,0.212,0.145,3.496,2.512
25-Jul-21,214,lud17,714,67,4.656,180.539,11.648,8.832,0.219,0.154,3.594,2.358
25-Jul-21,214,lud17,714,68,4.655,180.453,11.623,8.828,0.233,0.148,3.555,2.228
25-Jul-21,214,lud17,714,69,4.654,180.381,11.6,8.823,0.226,0.134,3.496,2.087
25-Jul-21,214,lud17,714,70,4.653,180.381,11.594,8.82,0.171,0.131,3.555,1.948
25-Jul-21,214,lud17,714,71,4.651,180.251,11.57,8.818,0.192,0.148,3.555,1.839
25-Jul-21,214,lud17,714,72,4.648,180.229,11.563,8.813,0.247,0.137,3.555,1.71
25-Jul-21,214,lud17,714,73,4.643,180.215,11.566,8.81,0.206,0.128,3.555,1.601
25-Jul-21,214,lud17,714,74,4.64,180.169,11.569,8.807,0.201,0.133,3.476,1.529
25-Jul-21,214,lud17,714,75,4.641,180.071,11.56,8.805,0.219,0.145,3.397,1.437
25-Jul-21,214,lud17,714,76,4.64,180.143,11.543,8.802,0.219,0.137,3.634,1.33
25-Jul-21,214,lud17,714,77,4.639,180.121,11.54,8.797,0.192,0.137,3.555,1.258
25-Jul-21,214,lud17,714,78,4.639,180.114,11.518,8.795,0.192,0.148,3.634,1.181
25-Jul-21,214,lud17,714,79,4.64,180.1,11.487,8.792,0.233,0.131,3.693,1.111
25-Jul-21,214,lud17,714,80,4.639,180.116,11.465,8.788,0.224,0.135,3.581,1.036
25-Jul-21,214,lud17,714,81,4.642,179.984,11.422,8.785,0.192,0.137,3.555,0.973
25-Jul-21,214,lud17,714,82,4.642,179.984,11.378,8.784,0.212,0.145,3.674,0.911
25-Jul-21,214,lud17,714,83,4.64,180.059,11.4,8.78,0.196,0.148,3.581,0.858
25-Jul-21,214,lud17,714,84,4.639,179.941,11.396,8.773,0.192,0.137,3.555,0.794
25-Jul-21,214,lud17,714,85,4.638,179.891,11.361,8.773,0.212,0.12,3.614,0.749
25-Jul-21,214,lud17,714,86,4.635,179.966,11.383,8.772,0.219,0.135,3.539,0.701
25-Jul-21,214,lud17,714,87,4.637,179.879,11.398,8.769,0.197,0.121,3.476,0.659
25-Jul-21,214,lud17,714,88,4.642,179.876,11.351,8.766,0.212,0.114,3.594,0.618
25-Jul-21,214,lud17,714,89,4.64,179.891,11.348,8.764,0.236,0.114,3.634,0.579
25-Jul-21,214,lud17,714,90,4.638,179.848,11.375,8.759,0.226,0.123,3.515,0.539
25-Jul-21,214,lud17,714,91,4.639,179.845,11.364,8.759,0.236,0.125,3.618,0.501
25-Jul-21,214,lud17,714,92,4.641,179.819,11.358,8.757,0.219,0.137,3.673,0.465
25-Jul-21,214,lud17,714,93,4.639,179.804,11.376,8.754,0.203,0.139,3.602,0.431
25-Jul-21,214,lud17,714,94,4.639,179.833,11.396,8.751,0.236,0.119,3.46,0.411
25-Jul-21,214,lud17,714,95,4.642,179.84,11.386,8.748,0.233,0.103,3.436,0.391
25-Jul-21,214,lud17,714,96,4.643,179.74,11.363,8.746,0.219,0.1,3.515,0.369
25-Jul-21,214,lud17,714,97,4.643,179.822,11.365,8.744,0.208,0.112,3.571,0.343
25-Jul-21,214,lud17,714,98,4.642,179.799,11.389,8.742,0.192,0.091,3.539,0.32
25-Jul-21,214,lud17,714,99,4.645,179.783,11.369,8.74,0.199,0.1,3.594,0.298
25-Jul-21,214,lud17,714,100,4.644,179.781,11.354,8.737,0.214,0.119,3.476,0.28
25-Jul-21,214,lud17,714,101,4.643,179.747,11.371,8.734,0.203,0.091,3.444,0.26
25-Jul-21,214,lud17,714,102,4.642,179.776,11.363,8.733,0.208,0.091,3.429,0.242
25-Jul-21,214,lud17,714,103,4.642,179.776,11.342,8.729,0.199,0.091,3.496,0.224
25-Jul-21,214,lud17,714,104,4.642,180.064,11.32,8.723,0.21,0.091,3.608,0.207
26-Jul-21,214,lud23,725,1,20.324,266.432,7.167,9.16,1.096,0.08,3.081,693.56
26-Jul-21,214,lud23,725,2,20.251,266.299,7.7,9.162,0.986,0.116,2.979,568.293
26-Jul-21,214,lud23,725,3,20.214,265.687,8.027,9.158,0.937,0.148,3.081,621.264
26-Jul-21,214,lud23,725,4,20.177,265.508,8.262,9.158,0.822,0.135,3.049,450.022
26-Jul-21,214,lud23,725,5,20.142,265.217,8.34,9.158,0.726,0.177,3.042,555.675
26-Jul-21,214,lud23,725,6,20.056,264.639,8.378,9.159,0.68,0.166,3.223,497.75
26-Jul-21,214,lud23,725,7,19.932,263.927,8.47,9.161,0.625,0.148,3.271,444.252
26-Jul-21,214,lud23,725,8,19.833,263.412,8.49,9.165,0.586,0.169,3.286,419.668
26-Jul-21,214,lud23,725,9,19.771,263.089,8.534,9.165,0.555,0.2,2.962,357.37
26-Jul-21,214,lud23,725,10,19.724,262.793,8.496,9.166,0.515,0.205,2.891,360.036
26-Jul-21,214,lud23,725,11,19.683,262.561,8.489,9.166,0.493,0.226,3.018,300.794
26-Jul-21,214,lud23,725,12,19.643,262.266,8.533,9.165,0.51,0.246,3.081,280.026
26-Jul-21,214,lud23,725,13,19.59,261.965,8.568,9.166,0.477,0.269,3.018,256.506
26-Jul-21,214,lud23,725,14,19.544,261.758,8.598,9.166,0.466,0.274,2.883,224.282
26-Jul-21,214,lud23,725,15,19.464,261.299,8.6,9.164,0.449,0.267,2.607,209.36
26-Jul-21,214,lud23,725,16,19.018,257.937,8.608,9.17,0.416,0.271,2.765,190.34
26-Jul-21,214,lud23,725,17,17.495,249.46,8.898,9.186,0.411,0.328,3.16,163.166
26-Jul-21,214,lud23,725,18,14.776,234.529,9.426,9.228,0.455,0.315,3.049,149.526
26-Jul-21,214,lud23,725,19,12.378,222.629,9.879,9.271,0.507,0.351,3.12,131.863
26-Jul-21,214,lud23,725,20,10.993,217.228,10.265,9.293,0.543,0.365,3.097,116.756
26-Jul-21,214,lud23,725,21,10.024,212.538,10.733,9.31,0.482,0.41,3.144,101.079
26-Jul-21,214,lud23,725,22,9.238,208.514,11.372,9.334,0.444,0.431,3.286,88.634
26-Jul-21,214,lud23,725,23,8.635,204.969,11.999,9.337,0.411,0.41,3.476,77.061
26-Jul-21,214,lud23,725,24,8.244,202.425,12.25,9.323,0.356,0.433,3.318,67.828
26-Jul-21,214,lud23,725,25,7.984,201.442,12.612,9.314,0.4,0.461,3.381,59.816
26-Jul-21,214,lud23,725,26,7.772,199.751,12.91,9.304,0.345,0.467,3.334,51.746
26-Jul-21,214,lud23,725,27,7.615,198.471,13.083,9.308,0.384,0.547,3.397,45.184
26-Jul-21,214,lud23,725,28,7.494,197.858,13.19,9.312,0.318,0.629,3.334,39.484
26-Jul-21,214,lud23,725,29,7.347,196.467,13.27,9.31,0.323,0.705,3.444,33.972
26-Jul-21,214,lud23,725,30,7.162,195.14,13.312,9.297,0.329,0.832,3.318,28.895
26-Jul-21,214,lud23,725,31,7.02,194.504,13.307,9.281,0.356,0.901,3.476,24.774
26-Jul-21,214,lud23,725,32,6.924,193.628,13.336,9.267,0.334,0.919,3.666,21.518
26-Jul-21,214,lud23,725,33,6.833,193.103,13.315,9.247,0.329,0.942,3.46,18.082
26-Jul-21,214,lud23,725,34,6.752,192.73,13.361,9.223,0.356,0.946,3.318,15.571
26-Jul-21,214,lud23,725,35,6.666,192.221,13.344,9.205,0.356,1.047,3.381,13.403
26-Jul-21,214,lud23,725,36,6.59,191.632,13.275,9.185,0.356,1.126,3.46,11.184
26-Jul-21,214,lud23,725,37,6.483,190.917,13.194,9.167,0.356,1.176,3.476,9.461
26-Jul-21,214,lud23,725,38,6.311,190.141,13.15,9.149,0.356,1.357,3.555,7.985
26-Jul-21,214,lud23,725,39,6.142,189.227,13.111,9.133,0.334,1.539,3.555,6.765
26-Jul-21,214,lud23,725,40,5.913,187.744,13.067,9.112,0.329,1.612,3.492,5.671
26-Jul-21,214,lud23,725,41,5.688,186.796,13.039,9.094,0.329,1.699,3.476,4.754
26-Jul-21,214,lud23,725,42,5.54,186.176,12.983,9.084,0.351,1.452,3.476,4.111
26-Jul-21,214,lud23,725,43,5.424,185.563,12.927,9.072,0.336,1.357,3.476,3.554
26-Jul-21,214,lud23,725,44,5.273,184.572,12.877,9.059,0.312,1.304,3.429,3.067
26-Jul-21,214,lud23,725,45,5.109,183.84,12.832,9.047,0.279,1.231,3.46,2.649
26-Jul-21,214,lud23,725,46,5.034,183.162,12.773,9.041,0.274,1.22,3.239,2.305
26-Jul-21,214,lud23,725,47,4.964,182.802,12.743,9.03,0.274,1.254,3.35,2.003
26-Jul-21,214,lud23,725,48,4.896,182.261,12.7,9.022,0.301,1.317,3.436,1.765
26-Jul-21,214,lud23,725,49,4.816,181.793,12.643,9.013,0.312,1.37,3.397,1.539
26-Jul-21,214,lud23,725,50,4.743,181.519,12.601,9.002,0.301,1.368,3.436,1.345
26-Jul-21,214,lud23,725,51,4.679,181.026,12.571,8.991,0.29,1.329,3.444,1.192
26-Jul-21,214,lud23,725,52,4.613,180.64,12.514,8.98,0.274,1.261,3.444,1.033
26-Jul-21,214,lud23,725,53,4.577,180.496,12.457,8.971,0.258,1.167,3.476,0.918
26-Jul-21,214,lud23,725,54,4.547,180.106,12.404,8.96,0.26,1.037,3.397,0.816
26-Jul-21,214,lud23,725,55,4.515,179.948,12.348,8.952,0.274,0.944,3.444,0.72
26-Jul-21,214,lud23,725,56,4.486,179.602,12.304,8.943,0.258,0.91,3.634,0.651
26-Jul-21,214,lud23,725,57,4.46,179.343,12.262,8.934,0.26,0.895,3.634,0.575
26-Jul-21,214,lud23,725,58,4.437,179.175,12.237,8.926,0.274,0.871,3.602,0.505
26-Jul-21,214,lud23,725,59,4.419,178.997,12.22,8.919,0.267,0.844,3.516,0.446
26-Jul-21,214,lud23,725,60,4.398,178.91,12.185,8.912,0.258,0.839,3.46,0.399
26-Jul-21,214,lud23,725,61,4.382,178.701,12.146,8.904,0.267,0.801,3.516,0.363
26-Jul-21,214,lud23,725,62,4.373,178.616,12.094,8.897,0.247,0.693,3.413,0.33
26-Jul-21,214,lud23,725,63,4.359,178.435,12.064,8.89,0.247,0.638,3.476,0.281
26-Jul-21,214,lud23,725,64,4.338,178.316,12.023,8.882,0.252,0.707,3.539,0.257
26-Jul-21,214,lud23,725,65,4.326,178.168,11.985,8.876,0.274,0.661,3.476,0.226
26-Jul-21,214,lud23,725,66,4.317,178.005,11.951,8.869,0.247,0.616,3.792,0.196
26-Jul-21,214,lud23,725,67,4.303,177.952,11.925,8.865,0.301,0.593,3.476,0.172
26-Jul-21,214,lud23,725,68,4.292,177.851,11.912,8.861,0.301,0.559,3.555,0.155
26-Jul-21,214,lud23,725,69,4.283,177.832,11.877,8.857,0.236,0.531,3.555,0.143
26-Jul-21,214,lud23,725,70,4.278,177.7,11.844,8.852,0.26,0.507,3.555,0.126
26-Jul-21,214,lud23,725,71,4.267,177.578,11.794,8.847,0.241,0.502,3.508,0.105
26-Jul-21,214,lud23,725,72,4.255,177.476,11.778,8.843,0.26,0.476,3.535,0.097
26-Jul-21,214,lud23,725,73,4.249,177.404,11.774,8.84,0.274,0.473,3.516,0.081
26-Jul-21,214,lud23,725,74,4.237,177.331,11.776,8.834,0.263,0.465,3.476,0.069
26-Jul-21,214,lud23,725,75,4.23,177.274,11.765,8.829,0.26,0.422,3.516,0.059
26-Jul-21,214,lud23,725,76,4.227,177.318,11.748,8.827,0.267,0.393,3.575,0.052
26-Jul-21,214,lud23,725,77,4.224,177.296,11.735,8.825,0.247,0.374,3.618,0.044
26-Jul-21,214,lud23,725,78,4.216,177.192,11.701,8.822,0.247,0.36,3.523,0.033
26-Jul-21,214,lud23,725,79,4.212,177.175,11.652,8.818,0.236,0.342,3.429,0.029
26-Jul-21,214,lud23,725,80,4.209,177.008,11.617,8.816,0.226,0.339,3.437,0.013
26-Jul-21,214,lud23,725,81,4.203,176.996,11.577,8.814,0.241,0.333,3.334,0.007
26-Jul-21,214,lud23,725,82,4.195,176.986,11.565,8.81,0.233,0.348,3.417,0.006
26-Jul-21,214,lud23,725,83,4.192,176.904,11.595,8.81,0.269,0.356,3.508,0
26-Jul-21,214,lud23,725,84,4.186,176.849,11.6,8.806,0.247,0.319,3.634,0
26-Jul-21,214,lud23,725,85,4.18,176.812,11.552,8.805,0.274,0.365,3.555,0
26-Jul-21,214,lud23,725,86,4.175,176.756,11.52,8.798,0.219,0.319,3.476,0
26-Jul-21,214,lud23,725,87,4.168,176.713,11.546,8.797,0.192,0.296,3.555,0
26-Jul-21,214,lud23,725,88,4.156,176.633,11.575,8.797,0.233,0.279,3.674,0
26-Jul-21,214,lud23,725,89,4.145,176.554,11.6,8.796,0.233,0.268,3.634,0
26-Jul-21,214,lud23,725,90,4.133,176.453,11.611,8.791,0.219,0.256,3.575,0
26-Jul-21,214,lud23,725,91,4.119,176.403,11.625,8.79,0.226,0.242,3.634,0
26-Jul-21,214,lud23,725,92,4.109,176.367,11.637,8.787,0.247,0.251,3.634,0
26-Jul-21,214,lud23,725,93,4.103,176.299,11.64,8.784,0.219,0.171,3.555,0
26-Jul-21,214,lud23,725,94,4.098,176.259,11.641,8.781,0.192,0.194,3.476,0
26-Jul-21,214,lud23,725,95,4.092,176.23,11.648,8.78,0.219,0.171,3.713,0
26-Jul-21,214,lud23,725,96,4.087,176.187,11.65,8.779,0.219,0.171,3.535,0
26-Jul-21,214,lud23,725,97,4.084,176.172,11.654,8.776,0.206,0.171,3.555,0
26-Jul-21,214,lud23,725,98,4.08,176.143,11.649,8.771,0.199,0.177,3.634,0
26-Jul-21,214,lud23,725,99,4.076,176.129,11.647,8.768,0.226,0.191,3.614,0
26-Jul-21,214,lud23,725,100,4.072,176.115,11.65,8.769,0.247,0.182,3.555,0
26-Jul-21,214,lud23,725,101,4.069,176.086,11.646,8.771,0.192,0.137,3.476,0
26-Jul-21,214,lud23,725,102,4.067,176.064,11.639,8.771,0.212,0.162,3.417,0
26-Jul-21,214,lud23,725,103,4.065,176.071,11.632,8.767,0.219,0.154,3.397,0
26-Jul-21,214,lud23,725,104,4.064,176.017,11.632,8.765,0.219,0.148,3.35,0
26-Jul-21,214,lud23,725,105,4.063,176.007,11.623,8.764,0.219,0.148,3.318,0
26-Jul-21,214,lud23,725,106,4.06,175.985,11.612,8.762,0.219,0.143,3.357,0
26-Jul-21,214,lud23,725,107,4.058,175.963,11.602,8.761,0.219,0.131,3.515,0
26-Jul-21,214,lud23,725,108,4.055,175.935,11.599,8.759,0.219,0.148,3.634,0
26-Jul-21,214,lud23,725,109,4.054,175.935,11.587,8.76,0.192,0.137,3.555,0
26-Jul-21,214,lud23,725,110,4.053,175.92,11.581,8.758,0.212,0.128,3.555,0
26-Jul-21,214,lud23,725,111,4.051,175.891,11.564,8.755,0.219,0.134,3.614,0
26-Jul-21,214,lud23,725,112,4.048,175.906,11.564,8.754,0.219,0.148,3.594,0
26-Jul-21,214,lud23,725,113,4.044,175.848,11.572,8.754,0.226,0.154,3.594,0
26-Jul-21,214,lud23,725,114,4.04,175.783,11.587,8.752,0.247,0.137,3.713,0
26-Jul-21,214,lud23,725,115,4.035,175.805,11.6,8.751,0.192,0.125,3.476,0
26-Jul-21,214,lud23,725,116,4.03,175.791,11.616,8.749,0.192,0.103,3.476,0
26-Jul-21,214,lud23,725,117,4.027,175.769,11.623,8.748,0.233,0.111,3.476,0
26-Jul-21,214,lud23,725,118,4.025,175.747,11.62,8.746,0.233,0.108,3.476,0
26-Jul-21,214,lud23,725,119,4.023,175.74,11.612,8.745,0.233,0.103,3.516,0
26-Jul-21,214,lud23,725,120,4.021,175.755,11.604,8.743,0.24,0.114,3.555,0
26-Jul-21,214,lud23,725,121,4.019,175.697,11.608,8.741,0.219,0.148,3.555,0
26-Jul-21,214,lud23,725,122,4.018,175.731,11.624,8.739,0.192,0.091,3.555,0
26-Jul-21,214,lud23,725,123,4.017,175.711,11.635,8.738,0.206,0.091,3.634,0
26-Jul-21,214,lud23,725,124,4.014,175.697,11.639,8.739,0.219,0.091,3.594,0
